Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Worker,Worker22,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker22,[Population],Run,Capacity,UnitsUtilized,Average,0.111291979726508
Worker,Worker22,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker22,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker22[1],[Object],Run,Travel,DistanceTraveled,Total,235582.862685049
Worker,Worker22[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,11.1291979726508
Worker,Worker22[1],[Resource],Run,Capacity,UnitsAllocated,Total,13277
Worker,Worker22[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker22[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker22[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker22[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.111291979726508
Worker,Worker22[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker22[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker22[1],[Resource],Run,ResourceState,TimeIdle,Average,5.90463633808829
Worker,Worker22[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,295
Worker,Worker22[1],[Resource],Run,ResourceState,TimeIdle,Percent,88.8708020273492
Worker,Worker22[1],[Resource],Run,ResourceState,TimeIdle,Total,1741.86771973604
Worker,Worker22[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.741946531510051
Worker,Worker22[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,294
Worker,Worker22[1],[Resource],Run,ResourceState,TimeTransporting,Percent,11.1291979726508
Worker,Worker22[1],[Resource],Run,ResourceState,TimeTransporting,Total,218.132280263955
Worker,Worker22[1],RideStation,Run,Content,NumberInStation,Average,0.0556344434995009
Worker,Worker22[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker22[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker22[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00821296296294507
Worker,Worker22[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.00821296296297191
Worker,Worker22[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00821296296294349
Worker,Worker22[1],RideStation,Run,Throughput,NumberEntered,Total,13277
Worker,Worker22[1],RideStation,Run,Throughput,NumberExited,Total,13277
Worker,Worker3,[Population],Run,Capacity,ScheduledUtilization,Percent,396.020582241074
Worker,Worker3,[Population],Run,Capacity,UnitsAllocated,Total,7174
Worker,Worker3,[Population],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker3,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker3,[Population],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker3,[Population],Run,Capacity,UnitsUtilized,Average,0.84861553337373
Worker,Worker3,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker3,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker3[1],[Object],Run,Travel,DistanceTraveled,Total,38783.2557918361
Worker,Worker3[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,396.020582241074
Worker,Worker3[1],[Resource],Run,Capacity,UnitsAllocated,Total,7174
Worker,Worker3[1],[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker3[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker3[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker3[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.84861553337373
Worker,Worker3[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker3[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker3[1],[Resource],Run,ResourceState,TimeIdle,Average,0.915732168909974
Worker,Worker3[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,39
Worker,Worker3[1],[Resource],Run,ResourceState,TimeIdle,Percent,1.82212013201474
Worker,Worker3[1],[Resource],Run,ResourceState,TimeIdle,Total,35.713554587489
Worker,Worker3[1],[Resource],Run,ResourceState,TimeOffShift,Average,17.4
Worker,Worker3[1],[Resource],Run,ResourceState,TimeOffShift,Occurrences,15
Worker,Worker3[1],[Resource],Run,ResourceState,TimeOffShift,Percent,13.3163265306122
Worker,Worker3[1],[Resource],Run,ResourceState,TimeOffShift,Total,261
Worker,Worker3[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Average,12.0660377358491
Worker,Worker3[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Occurrences,106
Worker,Worker3[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Percent,65.2551020408163
Worker,Worker3[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Total,1279
Worker,Worker3[1],[Resource],Run,ResourceState,TimeTransporting,Average,2.95604958009624
Worker,Worker3[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,130
Worker,Worker3[1],[Resource],Run,ResourceState,TimeTransporting,Percent,19.6064512965567
Worker,Worker3[1],[Resource],Run,ResourceState,TimeTransporting,Total,384.286445412511
Worker,Worker3[1],RideStation,Run,Content,NumberInStation,Average,0.839444399685371
Worker,Worker3[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker3[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker3[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.228398751134438
Worker,Worker3[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,64.1228074406858
Worker,Worker3[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00249999999999773
Worker,Worker3[1],RideStation,Run,Throughput,NumberEntered,Total,7174
Worker,Worker3[1],RideStation,Run,Throughput,NumberExited,Total,7173
Worker,Worker4,[Population],Run,Capacity,ScheduledUtilization,Percent,5.39780539322743
Worker,Worker4,[Population],Run,Capacity,UnitsAllocated,Total,13277
Worker,Worker4,[Population],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker4,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker4,[Population],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker4,[Population],Run,Capacity,UnitsUtilized,Average,0.0539780539322743
Worker,Worker4,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker4,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker4[1],[Object],Run,Travel,DistanceTraveled,Total,92728.8789049097
Worker,Worker4[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,5.39780539322743
Worker,Worker4[1],[Resource],Run,Capacity,UnitsAllocated,Total,13277
Worker,Worker4[1],[Resource],Run,Capacity,UnitsScheduled,Average,1
Worker,Worker4[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker4[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,1
Worker,Worker4[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0539780539322743
Worker,Worker4[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker4[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker4[1],[Resource],Run,ResourceState,TimeIdle,Average,0.13986595868543
Worker,Worker4[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,13257
Worker,Worker4[1],[Resource],Run,ResourceState,TimeIdle,Percent,94.6021946067726
Worker,Worker4[1],[Resource],Run,ResourceState,TimeIdle,Total,1854.20301429274
Worker,Worker4[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.0079810640998233
Worker,Worker4[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,13256
Worker,Worker4[1],[Resource],Run,ResourceState,TimeTransporting,Percent,5.39780539322743
Worker,Worker4[1],[Resource],Run,ResourceState,TimeTransporting,Total,105.796985707258
Worker,Worker4[1],RideStation,Run,Content,NumberInStation,Average,0.032061883814485
Worker,Worker4[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker4[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker4[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00473309424390981
Worker,Worker4[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,1.00250884306024
Worker,Worker4[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00323148148140717
Worker,Worker4[1],RideStation,Run,Throughput,NumberEntered,Total,13277
Worker,Worker4[1],RideStation,Run,Throughput,NumberExited,Total,13277
Worker,Worker5,[Population],Run,Capacity,ScheduledUtilization,Percent,71.3235750237163
Worker,Worker5,[Population],Run,Capacity,UnitsAllocated,Total,6690
Worker,Worker5,[Population],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker5,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker5,[Population],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker5,[Population],Run,Capacity,UnitsUtilized,Average,0.152836232193678
Worker,Worker5,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker5,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker5[1],[Object],Run,Travel,DistanceTraveled,Total,89121.0776978855
Worker,Worker5[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,71.3235750237163
Worker,Worker5[1],[Resource],Run,Capacity,UnitsAllocated,Total,6690
Worker,Worker5[1],[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker5[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker5[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker5[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.152836232193678
Worker,Worker5[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker5[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker5[1],[Resource],Run,ResourceState,TimeIdle,Average,0.0496509425397417
Worker,Worker5[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,6615
Worker,Worker5[1],[Resource],Run,ResourceState,TimeIdle,Percent,16.7571931071628
Worker,Worker5[1],[Resource],Run,ResourceState,TimeIdle,Total,328.440984900392
Worker,Worker5[1],[Resource],Run,ResourceState,TimeOffShift,Average,13.875
Worker,Worker5[1],[Resource],Run,ResourceState,TimeOffShift,Occurrences,96
Worker,Worker5[1],[Resource],Run,ResourceState,TimeOffShift,Percent,67.9591836734694
Worker,Worker5[1],[Resource],Run,ResourceState,TimeOffShift,Total,1332
Worker,Worker5[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Average,8.32
Worker,Worker5[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Occurrences,25
Worker,Worker5[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Percent,10.6122448979592
Worker,Worker5[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Total,208
Worker,Worker5[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.0140298827918493
Worker,Worker5[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,6526
Worker,Worker5[1],[Resource],Run,ResourceState,TimeTransporting,Percent,4.67137832140859
Worker,Worker5[1],[Resource],Run,ResourceState,TimeTransporting,Total,91.5590150996084
Worker,Worker5[1],RideStation,Run,Content,NumberInStation,Average,0.131782907506301
Worker,Worker5[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker5[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker5[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.0386090431558071
Worker,Worker5[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,64.0000070588954
Worker,Worker5[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00616666666655874
Worker,Worker5[1],RideStation,Run,Throughput,NumberEntered,Total,6690
Worker,Worker5[1],RideStation,Run,Throughput,NumberExited,Total,6690
Worker,Worker6,[Population],Run,Capacity,ScheduledUtilization,Percent,2.25250654395512
Worker,Worker6,[Population],Run,Capacity,UnitsAllocated,Total,1919
Worker,Worker6,[Population],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker6,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker6,[Population],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker6,[Population],Run,Capacity,UnitsUtilized,Average,0.00482679973704668
Worker,Worker6,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker6,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker6[1],[Object],Run,Travel,DistanceTraveled,Total,10193.9148585721
Worker,Worker6[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,2.25250654395512
Worker,Worker6[1],[Resource],Run,Capacity,UnitsAllocated,Total,1919
Worker,Worker6[1],[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker6[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker6[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker6[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.00482679973704668
Worker,Worker6[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker6[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker6[1],[Resource],Run,ResourceState,TimeIdle,Average,0.201443448018677
Worker,Worker6[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,2038
Worker,Worker6[1],[Resource],Run,ResourceState,TimeIdle,Percent,20.9460075031665
Worker,Worker6[1],[Resource],Run,ResourceState,TimeIdle,Total,410.541747062063
Worker,Worker6[1],[Resource],Run,ResourceState,TimeOffShift,Average,12.7272539293663
Worker,Worker6[1],[Resource],Run,ResourceState,TimeOffShift,Occurrences,121
Worker,Worker6[1],[Resource],Run,ResourceState,TimeOffShift,Percent,78.5713125231289
Worker,Worker6[1],[Resource],Run,ResourceState,TimeOffShift,Total,1539.99772545333
Worker,Worker6[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Average,0.00227454667435723
Worker,Worker6[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Occurrences,1
Worker,Worker6[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Percent,0.000116048299712103
Worker,Worker6[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Total,0.00227454667435723
Worker,Worker6[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.0049287404574972
Worker,Worker6[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,1919
Worker,Worker6[1],[Resource],Run,ResourceState,TimeTransporting,Percent,0.482563925404956
Worker,Worker6[1],[Resource],Run,ResourceState,TimeTransporting,Total,9.45825293793713
Worker,Worker6[1],RideStation,Run,Content,NumberInStation,Average,0.00241345654985887
Worker,Worker6[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker6[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker6[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00246502075962657
Worker,Worker6[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.0241711340818114
Worker,Worker6[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00245370370362252
Worker,Worker6[1],RideStation,Run,Throughput,NumberEntered,Total,1919
Worker,Worker6[1],RideStation,Run,Throughput,NumberExited,Total,1919
Worker,Worker7,[Population],Run,Capacity,ScheduledUtilization,Percent,6.66602226950935
Worker,Worker7,[Population],Run,Capacity,UnitsAllocated,Total,2867
Worker,Worker7,[Population],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker7,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker7,[Population],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker7,[Population],Run,Capacity,UnitsUtilized,Average,0.0142843334346629
Worker,Worker7,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker7,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker7[1],[Object],Run,Travel,DistanceTraveled,Total,30235.2480593254
Worker,Worker7[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,6.66602226950935
Worker,Worker7[1],[Resource],Run,Capacity,UnitsAllocated,Total,2867
Worker,Worker7[1],[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker7[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker7[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker7[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0142843334346629
Worker,Worker7[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker7[1],[Resource],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker7[1],[Resource],Run,ResourceState,TimeIdle,Average,0.131735028317105
Worker,Worker7[1],[Resource],Run,ResourceState,TimeIdle,Occurrences,2976
Worker,Worker7[1],[Resource],Run,ResourceState,TimeIdle,Percent,20.0022165444747
Worker,Worker7[1],[Resource],Run,ResourceState,TimeIdle,Total,392.043444271705
Worker,Worker7[1],[Resource],Run,ResourceState,TimeOffShift,Average,12.7269360512096
Worker,Worker7[1],[Resource],Run,ResourceState,TimeOffShift,Occurrences,121
Worker,Worker7[1],[Resource],Run,ResourceState,TimeOffShift,Percent,78.569350112059
Worker,Worker7[1],[Resource],Run,ResourceState,TimeOffShift,Total,1539.95926219636
Worker,Worker7[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Average,0.00370343669493939
Worker,Worker7[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Occurrences,11
Worker,Worker7[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Percent,0.00207845936960884
Worker,Worker7[1],[Resource],Run,ResourceState,TimeOffShiftTransporting,Total,0.0407378036443333
Worker,Worker7[1],[Resource],Run,ResourceState,TimeTransporting,Average,0.00975115302696022
Worker,Worker7[1],[Resource],Run,ResourceState,TimeTransporting,Occurrences,2867
Worker,Worker7[1],[Resource],Run,ResourceState,TimeTransporting,Percent,1.42635488409668
Worker,Worker7[1],[Resource],Run,ResourceState,TimeTransporting,Total,27.956555728295
Worker,Worker7[1],RideStation,Run,Content,NumberInStation,Average,0.00833044168334759
Worker,Worker7[1],RideStation,Run,Content,NumberInStation,Maximum,1
Worker,Worker7[1],RideStation,Run,Content,NumberInStation,Minimum,0
Worker,Worker7[1],RideStation,Run,HoldingTime,TimeInStation,Average,0.00569503512360003
Worker,Worker7[1],RideStation,Run,HoldingTime,TimeInStation,Maximum,0.00666027805209524
Worker,Worker7[1],RideStation,Run,HoldingTime,TimeInStation,Minimum,0.00569444444442979
Worker,Worker7[1],RideStation,Run,Throughput,NumberEntered,Total,2867
Worker,Worker7[1],RideStation,Run,Throughput,NumberExited,Total,2867
Worker,Worker8,[Population],Run,Capacity,ScheduledUtilization,Percent,7.17828607153693
Worker,Worker8,[Population],Run,Capacity,UnitsAllocated,Total,1902
Worker,Worker8,[Population],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker8,[Population],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker8,[Population],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker8,[Population],Run,Capacity,UnitsUtilized,Average,0.0153820415818649
Worker,Worker8,[Population],Run,Capacity,UnitsUtilized,Maximum,1
Worker,Worker8,[Population],Run,Capacity,UnitsUtilized,Minimum,0
Worker,Worker8[1],[Object],Run,Travel,DistanceTraveled,Total,32560.7056204915
Worker,Worker8[1],[Resource],Run,Capacity,ScheduledUtilization,Percent,7.17828607153693
Worker,Worker8[1],[Resource],Run,Capacity,UnitsAllocated,Total,1902
Worker,Worker8[1],[Resource],Run,Capacity,UnitsScheduled,Average,0.214285714285714
Worker,Worker8[1],[Resource],Run,Capacity,UnitsScheduled,Maximum,1
Worker,Worker8[1],[Resource],Run,Capacity,UnitsScheduled,Minimum,0
Worker,Worker8[1],[Resource],Run,Capacity,UnitsUtilized,Average,0.0153820415818649
Worker,Worker8[1],[Resource],Run,Capacity,UnitsUtilized,Maximum,1
